row_id,order_id,order_date_id,ship_date_id,product_id,customer_id,postalcode,shipmode_id,sales,quantity
263,US-2015-106992,2015-09-19,2015-09-21,TEC-MA-10000822,SB-20290,77036,3,3059.982,2
264,US-2015-106992,2015-09-19,2015-09-21,TEC-MA-10003353,SB-20290,77036,3,2519.958,1
265,CA-2017-125318,2017-06-06,2017-06-13,TEC-PH-10001433,RC-19825,60610,4,328.224,6
266,CA-2016-155040,2016-11-10,2016-11-15,TEC-AC-10004469,AH-10210,94513,4,79.9,2
267,CA-2018-136826,2018-06-16,2018-06-20,OFF-AR-10003602,CB-12535,27514,4,14.016,3
268,CA-2017-111010,2017-01-22,2017-01-28,OFF-FA-10003472,PG-18895,07960,4,7.56,3
269,US-2018-145366,2018-12-09,2018-12-13,OFF-ST-10004180,CA-12310,45231,4,37.208,1
270,US-2018-145366,2018-12-09,2018-12-13,OFF-EN-10004386,CA-12310,45231,4,57.576,2
271,CA-2018-163979,2018-12-28,2019-01-02,OFF-ST-10003208,KH-16690,94110,3,725.84,2
272,CA-2016-155334,2016-07-30,2016-07-31,TEC-AC-10003628,HA-14920,94109,1,209.93,8
273,CA-2016-155334,2016-07-30,2016-07-31,FUR-FU-10003274,HA-14920,94109,1,5.28,2
274,CA-2016-155334,2016-07-30,2016-07-31,OFF-BI-10002557,HA-14920,94109,1,10.92,8
275,CA-2018-118136,2018-09-16,2018-09-17,OFF-PA-10002615,BB-10990,90301,1,8.82,3
276,CA-2018-118136,2018-09-16,2018-09-17,OFF-AR-10001427,BB-10990,90301,1,5.98,1
277,CA-2018-132976,2018-10-13,2018-10-17,OFF-PA-10000673,AG-10495,19140,4,11.648,1
278,CA-2018-132976,2018-10-13,2018-10-17,OFF-PA-10004470,AG-10495,19140,4,18.176,2
279,CA-2018-132976,2018-10-13,2018-10-17,OFF-ST-10000876,AG-10495,19140,4,59.712,6
280,CA-2018-132976,2018-10-13,2018-10-17,OFF-LA-10002043,AG-10495,19140,4,24.84,2
281,US-2016-161991,2016-09-26,2016-09-28,OFF-BI-10004967,SC-20725,77070,3,2.08,2
282,US-2016-161991,2016-09-26,2016-09-28,TEC-PH-10001760,SC-20725,77070,3,1114.4,4
283,CA-2016-130890,2016-11-02,2016-11-06,FUR-TA-10002903,JO-15280,90004,4,1038.84,6
284,CA-2016-130883,2016-09-26,2016-10-02,OFF-PA-10000474,TB-21520,97206,4,141.76,5
285,CA-2016-130883,2016-09-26,2016-10-02,TEC-AC-10001956,TB-21520,97206,4,239.8,2
286,CA-2016-130883,2016-09-26,2016-10-02,OFF-PA-10004100,TB-21520,97206,4,31.104,2
287,CA-2017-112697,2017-12-18,2017-12-20,OFF-BI-10000778,AH-10195,33319,3,254.058,4
288,CA-2017-112697,2017-12-18,2017-12-20,OFF-AP-10002684,AH-10195,33319,3,194.528,4
289,CA-2017-112697,2017-12-18,2017-12-20,OFF-SU-10000646,AH-10195,33319,3,961.48,4
290,CA-2017-110772,2017-11-20,2017-11-24,OFF-FA-10002983,NZ-18565,43229,3,19.096,2
291,CA-2017-110772,2017-11-20,2017-11-24,OFF-LA-10004689,NZ-18565,43229,3,18.496,2
292,CA-2017-110772,2017-11-20,2017-11-24,TEC-AC-10002001,NZ-18565,43229,3,255.984,1
293,CA-2017-110772,2017-11-20,2017-11-24,FUR-BO-10004709,NZ-18565,43229,3,86.97,2
294,CA-2015-111451,2015-12-26,2015-12-28,FUR-FU-10004091,KL-16555,80906,1,300.416,16
295,CA-2015-111451,2015-12-26,2015-12-28,FUR-CH-10001891,KL-16555,80906,1,230.352,2
296,CA-2015-111451,2015-12-26,2015-12-28,FUR-FU-10002918,KL-16555,80906,1,218.352,2
297,CA-2015-111451,2015-12-26,2015-12-28,OFF-BI-10004593,KL-16555,80906,1,78.6,2
298,CA-2015-111451,2015-12-26,2015-12-28,OFF-FA-10004854,KL-16555,80906,1,27.552,2
299,CA-2017-142545,2017-10-28,2017-11-03,OFF-PA-10002105,JD-15895,07109,4,32.4,5
300,CA-2017-142545,2017-10-28,2017-11-03,OFF-ST-10002756,JD-15895,07109,4,1082.48,4
301,CA-2017-142545,2017-10-28,2017-11-03,OFF-PA-10004243,JD-15895,07109,4,56.91,2
302,CA-2017-142545,2017-10-28,2017-11-03,FUR-FU-10001861,JD-15895,07109,4,77.6,10
303,CA-2017-142545,2017-10-28,2017-11-03,OFF-BI-10002706,JD-15895,07109,4,14.28,2
304,US-2018-152380,2018-11-19,2018-11-23,FUR-TA-10002533,JH-15910,60623,4,219.075,1
305,CA-2016-144253,2016-05-04,2016-05-09,FUR-FU-10002671,AS-10225,10024,3,26.8,2
306,CA-2015-130960,2015-12-30,2016-01-04,OFF-AR-10003651,KB-16600,48180,4,9.84,2
307,CA-2015-111003,2015-06-01,2015-06-06,OFF-BI-10001072,CR-12625,08701,4,45.48,4
308,CA-2015-111003,2015-06-01,2015-06-06,OFF-AR-10002135,CR-12625,08701,4,289.2,2
309,CA-2018-126774,2018-04-15,2018-04-17,OFF-AR-10002804,SH-20395,22204,1,4.89,2
310,CA-2017-142902,2017-09-12,2017-09-14,FUR-FU-10001918,BP-11185,80004,3,15.136,8
311,CA-2017-142902,2017-09-12,2017-09-14,FUR-CH-10004086,BP-11185,80004,3,466.768,2
312,CA-2017-142902,2017-09-12,2017-09-14,FUR-FU-10001756,BP-11185,80004,3,15.232,1
313,CA-2017-142902,2017-09-12,2017-09-14,OFF-LA-10000634,BP-11185,80004,3,6.264,3
314,CA-2015-120887,2015-09-27,2015-10-03,FUR-FU-10001588,TS-21205,07601,4,87.54,2
315,CA-2015-167850,2015-08-09,2015-08-16,TEC-PH-10002398,AG-10525,33710,4,178.384,1
316,CA-2015-167850,2015-08-09,2015-08-16,OFF-PA-10001937,AG-10525,33710,4,15.552,2
317,CA-2015-164259,2015-12-28,2015-12-30,OFF-AR-10003373,SP-20860,19143,1,99.136,2
318,CA-2015-164973,2015-11-04,2015-11-09,FUR-CH-10002602,NM-18445,10024,4,135.882,1
319,CA-2015-164973,2015-11-04,2015-11-09,TEC-MA-10002927,NM-18445,10024,4,3991.98,1
320,CA-2015-164973,2015-11-04,2015-11-09,TEC-PH-10004093,NM-18445,10024,4,275.94,6
321,CA-2015-164973,2015-11-04,2015-11-09,TEC-AC-10000892,NM-18445,10024,4,360.0,5
322,CA-2015-164973,2015-11-04,2015-11-09,OFF-ST-10002974,NM-18445,10024,4,43.57,1
323,CA-2015-156601,2015-09-19,2015-09-24,OFF-FA-10000624,FA-14230,90805,4,7.16,1
324,CA-2017-162138,2017-04-23,2017-04-27,OFF-BI-10004593,GK-14620,92345,4,251.52,4
325,CA-2017-162138,2017-04-23,2017-04-27,TEC-AC-10001908,GK-14620,92345,4,99.99,1
326,CA-2018-153339,2018-11-03,2018-11-05,FUR-FU-10001967,DJ-13510,37130,3,15.992,2
327,US-2017-141544,2017-08-30,2017-09-01,TEC-PH-10003645,PO-18850,19143,1,290.898,2
328,US-2017-141544,2017-08-30,2017-09-01,OFF-ST-10000675,PO-18850,19143,1,54.224,1
329,US-2017-141544,2017-08-30,2017-09-01,FUR-CH-10003312,PO-18850,19143,1,786.744,2
330,US-2017-141544,2017-08-30,2017-09-01,OFF-LA-10001074,PO-18850,19143,1,100.24,4
331,US-2017-141544,2017-08-30,2017-09-01,OFF-BI-10001524,PO-18850,19143,1,37.764,3
332,US-2017-150147,2017-04-25,2017-04-29,TEC-PH-10004614,JL-15850,19134,3,82.8,1
333,US-2017-150147,2017-04-25,2017-04-29,OFF-BI-10001153,JL-15850,19134,3,20.724,1
334,US-2017-150147,2017-04-25,2017-04-29,OFF-BI-10001982,JL-15850,19134,3,4.896,2
335,CA-2016-137946,2016-09-01,2016-09-04,OFF-BI-10001922,DB-13615,90045,3,4.752,4
336,CA-2016-137946,2016-09-01,2016-09-04,TEC-CO-10001449,DB-13615,90045,3,959.984,1
337,CA-2016-137946,2016-09-01,2016-09-04,OFF-BI-10004140,DB-13615,90045,3,14.368,16
338,CA-2015-129924,2015-07-12,2015-07-17,OFF-BI-10003314,AC-10420,94122,4,7.712,4
339,CA-2015-129924,2015-07-12,2015-07-17,FUR-TA-10004575,AC-10420,94122,4,698.352,2
340,CA-2016-128167,2016-06-22,2016-06-26,OFF-FA-10000490,KL-16645,84041,3,4.96,4
341,CA-2015-122336,2015-04-13,2015-04-17,OFF-AR-10000122,JD-15895,19140,3,17.856,4
342,CA-2015-122336,2015-04-13,2015-04-17,OFF-BI-10003656,JD-15895,19140,3,509.97,10
343,CA-2015-122336,2015-04-13,2015-04-17,OFF-FA-10002780,JD-15895,19140,3,30.992,4
344,CA-2015-122336,2015-04-13,2015-04-17,TEC-PH-10000702,JD-15895,19140,3,71.928,9
345,US-2016-120712,2016-12-20,2016-12-24,OFF-ST-10000107,CS-12130,78745,4,88.8,2
346,CA-2018-169901,2018-06-15,2018-06-19,TEC-PH-10002293,CC-12550,94122,4,47.976,2
347,CA-2018-134306,2018-07-08,2018-07-12,OFF-AR-10004027,TD-20995,01852,4,7.56,2
348,CA-2018-134306,2018-07-08,2018-07-12,OFF-PA-10000249,TD-20995,01852,4,24.56,2
349,CA-2018-134306,2018-07-08,2018-07-12,OFF-AR-10001374,TD-20995,01852,4,12.96,2
350,CA-2017-129714,2017-09-01,2017-09-03,TEC-AC-10000290,AB-10060,10009,1,6.79,1
351,CA-2017-129714,2017-09-01,2017-09-03,OFF-PA-10001970,AB-10060,10009,1,24.56,2
352,CA-2017-129714,2017-09-01,2017-09-03,OFF-BI-10002160,AB-10060,10009,1,3.048,2
353,CA-2017-129714,2017-09-01,2017-09-03,OFF-PA-10001970,AB-10060,10009,1,49.12,4
354,CA-2017-129714,2017-09-01,2017-09-03,OFF-BI-10004995,AB-10060,10009,1,4355.168,4
355,CA-2017-138520,2017-04-08,2017-04-13,FUR-BO-10002268,JL-15505,10035,4,388.704,3
356,CA-2017-138520,2017-04-08,2017-04-13,OFF-EN-10001137,JL-15505,10035,4,8.26,2
357,CA-2017-138520,2017-04-08,2017-04-13,OFF-AR-10002399,JL-15505,10035,4,17.04,5
358,CA-2017-138520,2017-04-08,2017-04-13,OFF-PA-10002713,JL-15505,10035,4,34.4,3
359,CA-2017-130001,2017-04-23,2017-04-28,OFF-PA-10002666,HK-14890,28205,4,36.24,2
360,CA-2018-155698,2018-03-08,2018-03-11,OFF-AP-10001124,VB-21745,31907,1,647.84,1
361,CA-2018-155698,2018-03-08,2018-03-11,OFF-LA-10001158,VB-21745,31907,1,20.7,2
362,CA-2018-144904,2018-09-25,2018-10-01,OFF-LA-10001158,KW-16435,10009,4,20.7,2
363,CA-2018-144904,2018-09-25,2018-10-01,FUR-CH-10000785,KW-16435,10009,4,488.646,4
364,CA-2018-144904,2018-09-25,2018-10-01,OFF-AR-10003732,KW-16435,10009,4,5.56,2
365,CA-2018-144904,2018-09-25,2018-10-01,FUR-FU-10000023,KW-16435,10009,4,47.12,10
366,CA-2015-123344,2015-09-24,2015-09-29,OFF-ST-10001713,JD-16060,94109,4,211.96,3
367,CA-2017-155516,2017-10-21,2017-10-21,OFF-BI-10002412,MK-17905,06040,2,23.2,4
368,CA-2017-155516,2017-10-21,2017-10-21,OFF-SU-10001225,MK-17905,06040,2,7.36,3
369,CA-2017-155516,2017-10-21,2017-10-21,OFF-ST-10002406,MK-17905,06040,2,104.79,7
370,CA-2017-155516,2017-10-21,2017-10-21,FUR-BO-10002545,MK-17905,06040,2,1043.92,2
371,CA-2018-104745,2018-05-29,2018-06-04,OFF-PA-10002036,GT-14755,78550,4,25.92,3
372,CA-2018-104745,2018-05-29,2018-06-04,OFF-ST-10002205,GT-14755,78550,4,53.424,1
373,US-2015-119137,2015-07-23,2015-07-27,OFF-BI-10001982,AG-10900,85705,4,8.16,3
374,US-2015-119137,2015-07-23,2015-07-27,TEC-AC-10003911,AG-10900,85705,4,1023.936,7
375,US-2015-119137,2015-07-23,2015-07-27,OFF-AR-10000658,AG-10900,85705,4,9.24,1
376,US-2015-119137,2015-07-23,2015-07-27,TEC-AC-10002076,AG-10900,85705,4,479.04,10
377,US-2017-134656,2017-09-28,2017-10-01,OFF-PA-10003039,MM-18280,62301,1,99.136,2
378,US-2018-134481,2018-08-27,2018-09-01,FUR-TA-10004915,AR-10405,02038,4,1488.424,3
379,CA-2016-130792,2016-04-28,2016-05-05,OFF-AP-10000696,RA-19915,77095,4,8.652,2
380,CA-2016-130792,2016-04-28,2016-05-05,OFF-ST-10003327,RA-19915,77095,4,23.832,2
381,CA-2016-130792,2016-04-28,2016-05-05,OFF-BI-10000309,RA-19915,77095,4,12.176,1
382,CA-2017-134775,2017-10-28,2017-10-29,OFF-PA-10004734,AS-10285,94109,1,50.96,3
383,CA-2017-134775,2017-10-28,2017-10-29,OFF-BI-10002225,AS-10285,94109,1,49.536,4
384,CA-2016-125395,2016-06-26,2016-06-29,TEC-AC-10004708,LA-16780,48180,3,41.9,1
385,US-2016-168935,2016-11-27,2016-12-02,FUR-TA-10000617,DO-13435,33024,4,375.4575,2
386,US-2016-168935,2016-11-27,2016-12-02,TEC-AC-10002335,DO-13435,33024,4,83.976,2
387,CA-2016-122756,2016-12-03,2016-12-07,TEC-MA-10001681,DK-13225,19140,4,482.34,2
388,CA-2016-122756,2016-12-03,2016-12-07,FUR-FU-10001935,DK-13225,19140,4,2.96,1
389,CA-2015-115973,2015-11-24,2015-11-26,OFF-AR-10004757,NG-18430,45231,1,2.624,1
390,CA-2018-101798,2018-12-11,2018-12-15,OFF-BI-10000050,MV-18190,10009,4,23.36,8
391,CA-2018-101798,2018-12-11,2018-12-15,TEC-AC-10001998,MV-18190,10009,4,39.98,2
392,US-2015-135972,2015-09-21,2015-09-23,TEC-PH-10003012,JG-15115,98198,3,246.384,1
393,US-2015-135972,2015-09-21,2015-09-23,TEC-CO-10002313,JG-15115,98198,3,1799.97,3
394,US-2015-134971,2015-06-07,2015-06-10,OFF-BI-10003982,BP-11095,61604,3,12.462,1
395,CA-2018-102946,2018-06-30,2018-07-05,OFF-BI-10004492,VP-21730,89115,4,75.792,12
396,CA-2018-165603,2018-10-17,2018-10-19,OFF-ST-10000798,SS-20140,02886,3,49.96,1
397,CA-2018-165603,2018-10-17,2018-10-19,OFF-PA-10002552,SS-20140,02886,3,12.96,1
398,CA-2016-122259,2016-10-31,2016-11-04,OFF-SU-10002573,HP-14815,49201,4,70.12,3
399,CA-2017-108987,2017-09-08,2017-09-10,OFF-ST-10001580,AG-10675,77036,3,35.952,3
400,CA-2017-108987,2017-09-08,2017-09-10,FUR-BO-10004834,AG-10675,77036,3,2396.2656,2
401,CA-2017-108987,2017-09-08,2017-09-10,OFF-ST-10000934,AG-10675,77036,3,131.136,2
402,CA-2017-108987,2017-09-08,2017-09-10,TEC-AC-10000158,AG-10675,77036,3,57.584,1
403,CA-2015-113166,2015-12-24,2015-12-26,OFF-PA-10001947,LF-17185,33180,1,9.568,1
404,CA-2015-155208,2015-04-16,2015-04-20,OFF-AR-10003478,SP-20650,28403,4,39.072,3
405,CA-2018-117933,2018-12-24,2018-12-29,OFF-AP-10004249,RF-19840,10024,4,35.91,15
406,CA-2018-117457,2018-12-08,2018-12-12,TEC-AC-10000158,KH-16510,94110,4,179.95,4
407,CA-2018-117457,2018-12-08,2018-12-12,TEC-CO-10004115,KH-16510,94110,4,1199.976,1
408,CA-2018-117457,2018-12-08,2018-12-12,OFF-PA-10003724,KH-16510,94110,4,27.15,3
409,CA-2018-117457,2018-12-08,2018-12-12,FUR-TA-10002041,KH-16510,94110,4,1004.024,5
410,CA-2018-117457,2018-12-08,2018-12-12,OFF-PA-10002893,KH-16510,94110,4,9.68,1
411,CA-2018-117457,2018-12-08,2018-12-12,OFF-LA-10003766,KH-16510,94110,4,28.35,9
412,CA-2018-117457,2018-12-08,2018-12-12,OFF-PA-10001970,KH-16510,94110,4,55.98,5
413,CA-2018-117457,2018-12-08,2018-12-12,FUR-BO-10001972,KH-16510,94110,4,1336.829,19
414,CA-2018-117457,2018-12-08,2018-12-12,FUR-CH-10003956,KH-16510,94110,4,113.568,2
415,CA-2018-142636,2018-11-03,2018-11-07,OFF-PA-10000157,KC-16675,98105,4,139.86,8
416,CA-2018-142636,2018-11-03,2018-11-07,FUR-CH-10001891,KC-16675,98105,4,307.136,2
417,CA-2018-122105,2018-06-24,2018-06-28,OFF-AR-10004344,CJ-12010,92646,4,95.92,3
418,CA-2017-148796,2017-04-14,2017-04-18,FUR-CH-10004886,PB-19150,90004,4,383.8,2
419,CA-2018-154816,2018-11-06,2018-11-10,OFF-PA-10003845,VB-21745,40475,4,5.78,1
420,CA-2018-110478,2018-03-04,2018-03-09,OFF-AR-10001573,SP-20860,90045,4,9.32,2
421,CA-2018-110478,2018-03-04,2018-03-09,OFF-EN-10000483,SP-20860,90045,4,15.25,1
422,CA-2015-142048,2015-06-22,2015-06-25,TEC-AC-10004114,JE-15745,80027,1,196.752,2
423,CA-2018-125388,2018-10-19,2018-10-23,FUR-FU-10004712,MP-17965,01841,4,56.56,2
424,CA-2018-125388,2018-10-19,2018-10-23,OFF-ST-10000918,MP-17965,01841,4,32.7,4
425,CA-2018-155705,2018-08-21,2018-08-23,FUR-CH-10000015,NF-18385,39212,3,866.4,1
426,CA-2018-149160,2018-11-23,2018-11-26,FUR-FU-10003347,JM-15265,48187,3,28.4,1
427,CA-2018-149160,2018-11-23,2018-11-26,OFF-BI-10001543,JM-15265,48187,3,287.92,14
428,CA-2015-101476,2015-09-12,2015-09-13,TEC-MA-10000029,SD-20485,10801,1,69.99,1
429,CA-2018-152275,2018-10-01,2018-10-08,OFF-AR-10000369,KH-16630,78207,4,6.672,3
430,US-2017-123750,2017-04-15,2017-04-21,OFF-BI-10004584,RB-19795,28052,4,189.588,1
431,US-2017-123750,2017-04-15,2017-04-21,TEC-AC-10004659,RB-19795,28052,4,408.744,4
432,US-2017-123750,2017-04-15,2017-04-21,TEC-AC-10004659,RB-19795,28052,4,291.96,3
433,US-2017-123750,2017-04-15,2017-04-21,OFF-ST-10000617,RB-19795,28052,4,4.768,1
434,CA-2017-127369,2017-06-06,2017-06-07,OFF-ST-10003306,DB-13060,01852,1,714.3,7
435,US-2015-150574,2015-12-19,2015-12-25,OFF-BI-10000773,MK-18160,32216,4,4.812,2
436,US-2015-150574,2015-12-19,2015-12-25,TEC-AC-10002600,MK-18160,32216,4,247.8,1
437,CA-2017-147375,2017-06-12,2017-06-14,TEC-MA-10002937,PO-19180,60623,3,1007.979,1
438,CA-2017-147375,2017-06-12,2017-06-14,OFF-PA-10001970,PO-19180,60623,3,313.488,26
439,CA-2018-130043,2018-09-15,2018-09-19,OFF-PA-10002230,BB-11545,77070,4,31.872,4
440,CA-2018-157252,2018-01-20,2018-01-23,FUR-CH-10003396,CV-12805,10024,3,207.846,4
441,CA-2017-115756,2017-09-05,2017-09-07,FUR-FU-10000246,PK-19075,48227,3,12.22,1
442,CA-2017-115756,2017-09-05,2017-09-07,OFF-ST-10000060,PK-19075,48227,3,194.94,4
443,CA-2017-115756,2017-09-05,2017-09-07,OFF-ST-10003058,PK-19075,48227,3,70.95,1
444,CA-2017-115756,2017-09-05,2017-09-07,OFF-PA-10002222,PK-19075,48227,3,91.36,2
445,CA-2017-115756,2017-09-05,2017-09-07,FUR-CH-10002372,PK-19075,48227,3,242.94,5
446,CA-2017-115756,2017-09-05,2017-09-07,OFF-LA-10001317,PK-19075,48227,3,22.05,9
447,CA-2018-154214,2018-03-20,2018-03-25,FUR-FU-10000206,TB-21595,47201,3,2.91,2
448,CA-2017-166674,2017-04-01,2017-04-03,OFF-AR-10000588,RB-19360,13021,3,59.52,2
449,CA-2017-166674,2017-04-01,2017-04-03,OFF-ST-10001469,RB-19360,13021,3,161.94,2
450,CA-2017-166674,2017-04-01,2017-04-03,OFF-AR-10001953,RB-19360,13021,3,263.88,4
451,CA-2017-166674,2017-04-01,2017-04-03,OFF-AR-10003156,RB-19360,13021,3,30.48,3
452,CA-2017-166674,2017-04-01,2017-04-03,OFF-AR-10004974,RB-19360,13021,3,9.84,1
453,CA-2017-166674,2017-04-01,2017-04-03,TEC-PH-10002365,RB-19360,13021,3,35.12,4
454,CA-2018-147277,2018-10-20,2018-10-24,FUR-TA-10001539,EB-13705,44312,4,284.364,2
455,CA-2018-147277,2018-10-20,2018-10-24,OFF-ST-10000142,EB-13705,44312,4,665.408,2
456,CA-2017-100153,2017-12-13,2017-12-17,TEC-AC-10001772,KH-16630,73071,4,63.88,1
457,US-2015-110674,2015-02-12,2015-02-18,FUR-CH-10000225,SC-20095,94521,4,129.568,3
458,US-2017-157945,2017-09-26,2017-10-01,FUR-CH-10002331,NF-18385,62521,4,747.558,2
459,US-2017-157945,2017-09-26,2017-10-01,OFF-EN-10001415,NF-18385,62521,4,8.928,2
460,CA-2016-109638,2016-12-15,2016-12-22,OFF-AP-10002472,JH-15985,98115,4,103.92,1
461,CA-2016-109638,2016-12-15,2016-12-22,TEC-AC-10004571,JH-15985,98115,4,899.91,12
462,CA-2016-109638,2016-12-15,2016-12-22,OFF-BI-10001098,JH-15985,98115,4,51.312,12
463,CA-2017-109869,2017-04-22,2017-04-29,FUR-FU-10000023,TN-21040,85023,4,23.56,5
464,CA-2017-109869,2017-04-22,2017-04-29,FUR-TA-10001889,TN-21040,85023,4,1272.63,5
465,CA-2017-109869,2017-04-22,2017-04-29,OFF-BI-10000315,TN-21040,85023,4,28.485,8
466,CA-2017-109869,2017-04-22,2017-04-29,OFF-SU-10003505,TN-21040,85023,4,185.376,1
467,CA-2017-109869,2017-04-22,2017-04-29,OFF-AP-10002578,TN-21040,85023,4,78.272,4
468,US-2016-101399,2016-01-17,2016-01-24,FUR-FU-10002918,JS-15940,60068,4,254.744,2
469,CA-2018-154907,2018-03-31,2018-04-04,FUR-BO-10002824,DS-13180,79109,4,205.3328,1
470,US-2017-100419,2017-12-16,2017-12-20,OFF-BI-10002194,CC-12670,60610,3,4.788,1
471,CA-2016-154144,2016-12-20,2016-12-24,OFF-PA-10004071,MH-17785,11757,4,55.48,1
472,CA-2015-144666,2015-11-09,2015-11-11,OFF-ST-10002743,JP-15520,94110,3,340.92,2
473,CA-2015-144666,2015-11-09,2015-11-11,FUR-BO-10001601,JP-15520,94110,3,222.666,3
474,CA-2015-144666,2015-11-09,2015-11-11,TEC-PH-10002680,JP-15520,94110,3,703.968,2
475,CA-2015-144666,2015-11-09,2015-11-11,OFF-ST-10001321,JP-15520,94110,3,92.52,6
476,CA-2015-144666,2015-11-09,2015-11-11,OFF-PA-10001509,JP-15520,94110,3,62.65,2
477,CA-2015-144666,2015-11-09,2015-11-11,OFF-PA-10003465,JP-15520,94110,3,94.85,4
478,CA-2017-103891,2017-07-12,2017-07-19,TEC-PH-10000149,KH-16690,90008,4,95.76,3
479,CA-2017-152632,2017-10-27,2017-11-02,FUR-FU-10002671,JE-15475,12180,4,40.2,2
480,CA-2017-100790,2017-06-26,2017-07-02,OFF-AR-10003045,JG-15805,10024,4,14.7,3
481,CA-2017-100790,2017-06-26,2017-07-02,OFF-ST-10000689,JG-15805,10024,4,704.25,3
482,CA-2015-134677,2015-10-06,2015-10-10,TEC-AC-10001445,XP-21865,92024,4,9.09,1
483,CA-2015-127691,2015-07-22,2015-07-27,OFF-AR-10002053,EM-14065,10024,4,5.96,2
484,CA-2015-127691,2015-07-22,2015-07-27,TEC-AC-10002567,EM-14065,10024,4,159.98,2
485,CA-2018-140963,2018-06-10,2018-06-13,OFF-LA-10003923,MT-18070,90045,1,29.6,2
486,CA-2018-140963,2018-06-10,2018-06-13,FUR-BO-10001337,MT-18070,90045,1,514.165,5
487,CA-2018-140963,2018-06-10,2018-06-13,TEC-PH-10001924,MT-18070,90045,1,279.96,5
488,CA-2015-154627,2015-10-29,2015-10-31,TEC-PH-10001363,SA-20830,60610,1,2735.952,5
489,CA-2015-133753,2015-06-09,2015-06-13,TEC-PH-10000376,CW-11905,77340,3,7.992,1
490,CA-2015-133753,2015-06-09,2015-06-13,TEC-AC-10000303,CW-11905,77340,3,63.984,1
491,CA-2015-133753,2015-06-09,2015-06-13,OFF-AR-10001953,CW-11905,77340,3,70.368,1
492,CA-2015-113362,2015-09-14,2015-09-19,OFF-ST-10001809,AJ-10960,14609,4,449.15,4
493,CA-2015-113362,2015-09-14,2015-09-19,OFF-EN-10003845,AJ-10960,14609,4,11.07,2
494,CA-2017-169166,2017-05-09,2017-05-14,TEC-AC-10000991,SS-20590,98115,4,93.98,1
495,US-2017-120929,2017-03-18,2017-03-21,FUR-TA-10001857,RO-19780,38109,3,189.882,2
496,CA-2016-134782,2016-12-27,2016-12-31,OFF-EN-10001434,MD-17350,72701,4,105.42,1
497,CA-2017-126158,2017-07-25,2017-07-31,OFF-BI-10002498,SC-20095,92627,4,119.616,22
498,CA-2017-126158,2017-07-25,2017-07-31,FUR-FU-10004864,SC-20095,92627,4,255.76,27
499,CA-2017-126158,2017-07-25,2017-07-31,FUR-CH-10002602,SC-20095,92627,4,241.568,2
500,CA-2017-126158,2017-07-25,2017-07-31,FUR-FU-10000073,SC-20095,92627,4,69.3,3
501,US-2017-105578,2017-05-30,2017-06-04,OFF-BI-10001670,MY-17380,80134,4,22.62,2
502,US-2017-105578,2017-05-30,2017-06-04,OFF-BI-10001658,MY-17380,80134,4,14.952,3
503,US-2017-105578,2017-05-30,2017-06-04,FUR-CH-10001215,MY-17380,80134,4,801.568,2
504,US-2017-105578,2017-05-30,2017-06-04,OFF-BI-10000831,MY-17380,80134,4,2.376,1
505,US-2017-105578,2017-05-30,2017-06-04,OFF-PA-10000357,MY-17380,80134,4,32.792,1
506,CA-2018-134978,2018-11-12,2018-11-15,OFF-BI-10003274,EB-13705,10024,3,15.92,10
507,CA-2016-145352,2016-03-16,2016-03-22,OFF-AR-10001662,CM-12385,30318,4,2.74,1
508,CA-2016-145352,2016-03-16,2016-03-22,OFF-AR-10003856,CM-12385,30318,4,8.34,2
509,CA-2016-145352,2016-03-16,2016-03-22,OFF-ST-10001228,CM-12385,30318,4,46.74,3
510,CA-2016-145352,2016-03-16,2016-03-22,OFF-BI-10003527,CM-12385,30318,4,6354.95,9
511,CA-2018-135307,2018-11-26,2018-11-27,FUR-FU-10001290,LS-17245,64118,1,126.3,2
512,CA-2018-135307,2018-11-26,2018-11-27,TEC-AC-10002399,LS-17245,64118,1,38.04,3
513,CA-2017-106341,2017-10-20,2017-10-23,OFF-AR-10002053,LF-17185,43055,1,7.152,2
514,CA-2018-163405,2018-12-21,2018-12-25,OFF-AR-10003811,BN-11515,90049,4,6.63,1
515,CA-2018-163405,2018-12-21,2018-12-25,OFF-AR-10001246,BN-11515,90049,4,5.88,1
516,CA-2018-127432,2018-01-22,2018-01-27,TEC-CO-10003236,AD-10180,59405,4,2999.95,4
517,CA-2018-127432,2018-01-22,2018-01-27,OFF-ST-10004507,AD-10180,59405,4,51.45,4
518,CA-2018-127432,2018-01-22,2018-01-27,OFF-PA-10001667,AD-10180,59405,4,11.96,2
519,CA-2018-127432,2018-01-22,2018-01-27,OFF-ST-10004459,AD-10180,59405,4,1126.02,3
520,CA-2016-157812,2016-03-22,2016-03-26,TEC-AC-10000171,DB-13210,77041,4,18.392,1
521,CA-2016-157812,2016-03-22,2016-03-26,OFF-ST-10000736,DB-13210,77041,4,129.568,2
522,CA-2016-157812,2016-03-22,2016-03-26,OFF-BI-10000285,DB-13210,77041,4,14.112,5
523,CA-2018-145142,2018-01-23,2018-01-25,FUR-TA-10001857,MC-17605,48234,1,210.98,2
524,US-2017-139486,2017-05-21,2017-05-23,TEC-PH-10003555,LH-17155,90032,1,55.176,2
525,US-2017-139486,2017-05-21,2017-05-23,TEC-AC-10003832,LH-17155,90032,1,66.26,1
